ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
73.0,232.0,5.0,72.0,19.0,0.0,0.0,95.0,8.0,4.0,6.0,19.0,3.0,42.0,0.0,0.0,0.0,35.0,85.0,6.0,2.0,0.0,73.0,0.0
63.0,262.0,26.0,95.0,3.0,2.0,2.0,75.0,27.0,6.0,4.0,6.0,0.0,100.0,0.0,0.0,0.0,44.83497092440346,70.2104219767771,4.487420127795527,1.0,1.464035646085296,100.0,0.0
71.0,135.0,24.0,73.0,21.0,2.0,1.0,87.0,15.0,6.0,4.0,23.0,0.0,4.0,0.0,0.0,0.0,26.0,70.2104219767771,4.0,1.0,1.0,55.0,0.0
86.0,220.0,7.0,79.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,1.0,0.0,0.0,0.0,0.0,2.0,66.51626155426224,3.0,2.397237827715356,0.0,21.0,1.0
69.0,200.0,2.0,73.0,20.0,2.0,1.0,92.0,4.0,3.0,5.0,24.0,2.0,38.0,0.0,5.0,5.0,2.0,66.51626155426224,6.0,1.0,0.0,64.0,1.0
63.0,207.0,5.0,87.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,2.0,20.0,0.0,2.0,2.0,10.0,32.0,3.0,3.0,0.0,46.0,1.0
54.0,316.0,30.0,132.0,8.0,10.0,6.0,47.0,4.0,3.0,3.0,19.0,0.0,47.0,5.0,0.0,0.0,38.0,60.0,2.0,2.0,0.0,57.0,0.0
88.0,168.0,11.0,72.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,28.0,1.0,13.0,3.431410433342534,0.0,0.0,2.0,66.51626155426224,1.0,1.0,0.0,22.0,1.0
57.0,199.0,3.0,99.0,9.0,2.0,2.0,89.0,52.0,6.0,6.0,9.0,1.0,44.0,3.0,1.0,1.0,24.266709237973604,66.51626155426224,0.0,2.397237827715356,0.0,0.0,1.0
67.0,196.0,8.0,56.0,21.0,0.0,0.0,81.0,4.0,4.0,6.0,21.0,2.0,24.0,24.0,0.0,0.0,13.0,70.2104219767771,6.0,2.0,0.0,53.0,0.0
70.0,291.0,8.0,88.0,14.0,0.0,0.0,100.0,83.0,7.0,8.0,8.0,1.0,29.0,24.0,0.0,0.0,100.0,67.0,5.0,2.0,4.0,100.0,0.0
83.0,177.0,6.0,77.0,40.0,1.0,0.0,98.0,49.0,6.0,5.0,41.0,3.0,54.0,0.0,1.0,1.0,19.0,70.0,3.0,5.0,0.0,62.0,1.0
67.0,168.0,2.0,39.0,17.0,2.0,2.0,82.0,17.0,6.0,2.0,22.0,3.0,18.0,0.0,4.0,4.0,1.0,70.2104219767771,6.0,1.0,0.0,50.0,0.0
86.0,189.0,2.0,76.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,24.0,3.0,58.0,24.0,0.0,0.0,5.0,100.0,4.0,3.0,0.0,78.0,1.0
65.0,123.0,2.0,53.0,16.0,0.0,0.0,82.0,18.0,6.0,6.0,17.0,2.0,41.0,0.0,1.0,1.0,58.0,97.0,6.0,2.0,2.0,73.0,0.0
80.0,173.0,2.0,67.0,35.0,0.0,0.0,100.0,83.0,7.0,8.0,36.0,1.0,22.0,10.0,0.0,0.0,4.0,100.0,3.0,2.0,0.0,26.0,1.0
81.0,149.0,2.0,64.0,24.0,0.0,0.0,96.0,45.0,6.0,6.0,3.0,5.0,41.0,0.0,8.0,8.0,8.0,12.0,3.0,2.0,0.0,42.0,1.0
51.0,173.0,2.0,81.0,25.0,1.0,0.0,89.0,1.0,3.0,5.0,28.0,2.0,39.0,0.0,2.0,2.0,91.0,54.0,15.0,3.0,11.0,100.0,1.0
88.0,293.0,26.0,75.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,35.0,0.0,16.0,1.595608884350268,0.0,0.0,1.0,70.2104219767771,1.0,1.0,0.0,33.0,0.0
93.0,222.78659459459465,24.0,111.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,66.51626155426224,2.0,2.397237827715356,0.0,40.0,1.0
65.0,37.0,13.0,24.0,11.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,0.0,27.0,3.0,4.0,4.0,81.0,70.2104219767771,6.0,1.0,2.0,88.0,0.0
80.0,154.0,14.0,69.0,39.0,0.0,0.0,98.0,71.0,6.0,6.0,41.0,0.0,27.0,0.0,1.0,1.0,10.0,59.0,3.0,3.0,0.0,55.0,0.0
73.0,339.0,2.0,89.0,33.0,2.0,1.0,92.0,36.0,6.0,3.0,38.0,5.0,32.0,2.0,2.0,2.0,23.0,72.0,6.0,4.0,1.0,77.0,1.0
88.0,330.0,2.0,93.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,1.0,32.0,0.0,1.0,1.0,3.0,99.0,6.0,1.0,0.0,64.0,1.0
74.0,227.0,19.0,105.0,11.0,3.0,2.0,71.0,9.0,6.0,4.0,19.0,0.0,40.0,1.595608884350268,0.0,0.0,4.0,76.0,1.0,2.0,0.0,60.0,0.0
70.0,189.0,6.0,112.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,1.0,28.0,0.0,1.0,1.0,86.0,70.2104219767771,9.0,1.0,5.0,92.0,0.0
75.0,229.0,15.0,92.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,0.0,8.0,14.0,1.0,0.0,67.0,66.51626155426224,4.0,1.0,2.0,71.0,1.0
76.0,331.0,18.0,137.0,20.0,0.0,0.0,95.0,45.0,6.0,6.0,21.0,0.0,10.0,0.0,3.0,3.0,14.0,70.2104219767771,5.0,2.5639510341916423,1.0,36.0,0.0
61.0,185.0,5.0,85.0,34.0,0.0,0.0,94.0,7.0,4.0,6.0,15.0,2.0,26.0,15.0,0.0,0.0,57.0,83.0,16.0,2.0,3.0,95.0,1.0
64.0,175.0,20.0,115.0,13.0,2.0,0.0,56.0,35.0,6.0,5.0,16.0,0.0,19.0,19.0,0.0,0.0,85.0,74.0,9.0,1.0,6.0,91.0,0.0
88.0,180.43139604553625,10.0,98.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,38.0,1.0,29.0,24.0,2.0,2.0,1.0,35.0,6.0,2.0,0.0,73.0,0.0
60.0,91.0,4.0,87.0,23.0,1.0,0.0,76.0,7.0,4.0,5.0,3.0,2.0,20.0,2.0,2.0,2.0,57.0,100.0,3.0,2.0,2.0,50.0,0.0
78.0,56.0,2.0,32.0,8.0,0.0,0.0,100.0,83.0,7.0,8.0,9.0,3.0,22.0,0.0,1.0,1.0,23.0,19.0,4.0,2.0,0.0,86.0,0.0
65.0,141.0,3.0,25.0,12.0,3.0,3.0,100.0,83.0,6.0,8.0,18.0,1.0,50.0,0.0,7.0,7.0,16.0,65.0,3.0,4.0,0.0,78.0,0.0
85.0,211.0,19.0,119.0,12.0,1.0,0.0,86.0,41.0,6.0,5.0,15.0,0.0,29.0,3.431410433342534,0.0,0.0,5.0,66.51626155426224,4.0,1.0,0.0,71.0,1.0
80.0,223.0,5.0,96.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,4.0,36.0,0.0,1.0,1.0,18.0,83.0,5.0,3.0,1.0,53.0,1.0
73.0,214.0,4.0,122.0,27.0,0.0,0.0,96.0,34.0,6.0,6.0,31.0,2.0,37.0,4.0,3.0,3.0,16.0,93.0,2.0,2.0,0.0,40.0,0.0
77.0,191.0,8.0,97.0,11.0,0.0,0.0,86.0,45.0,6.0,6.0,14.0,1.0,50.0,24.0,0.0,0.0,43.0,66.51626155426224,2.0,1.0,0.0,100.0,1.0
66.0,79.0,7.0,42.0,15.0,0.0,0.0,100.0,83.0,7.0,8.0,15.0,2.0,20.0,0.0,3.0,3.0,35.0,70.2104219767771,6.0,2.5639510341916423,1.0,75.0,0.0
83.0,122.0,6.0,52.0,13.0,0.0,0.0,100.0,83.0,7.0,8.0,13.0,1.0,38.0,4.0,1.0,1.0,18.0,66.51626155426224,2.0,1.0,0.0,100.0,1.0
65.0,340.0,3.0,110.0,27.0,2.0,2.0,100.0,83.0,6.0,8.0,26.0,2.0,30.0,0.0,3.0,3.0,58.0,46.0,11.0,3.0,5.0,83.0,1.0
62.0,227.0,9.0,30.0,7.0,1.0,0.0,88.0,13.0,6.0,5.0,22.0,2.0,50.0,24.0,0.0,0.0,96.0,70.2104219767771,4.0,1.0,1.0,100.0,0.0
55.0,161.0,24.0,80.0,14.0,1.0,1.0,69.0,1.0,4.0,3.0,21.0,0.0,31.0,2.0,1.0,1.0,86.0,36.0,3.0,2.0,2.0,100.0,0.0
70.0,162.0,5.0,82.0,15.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,2.0,45.0,24.0,3.0,3.0,60.0,76.0,5.0,1.0,2.0,67.0,0.0
89.0,168.0,22.0,85.0,31.0,0.0,0.0,100.0,83.0,7.0,8.0,33.0,0.0,36.0,21.0,0.0,0.0,2.0,66.51626155426224,2.0,1.0,0.0,33.0,1.0
69.0,282.0,0.0,117.0,8.0,1.0,1.0,91.0,21.0,6.0,6.0,11.0,1.0,18.0,0.0,1.0,1.0,0.0,66.51626155426224,1.0,2.397237827715356,0.0,25.0,1.0
64.0,111.0,2.0,70.0,5.0,2.0,2.0,75.0,31.0,6.0,2.0,8.0,1.0,25.0,0.0,8.0,8.0,0.0,95.0,0.0,1.0,1.464035646085296,50.0,0.0
65.0,238.0,5.0,89.0,52.0,1.0,0.0,93.0,3.0,3.0,5.0,66.0,2.0,25.0,6.0,1.0,0.0,46.0,78.0,12.0,5.0,4.0,75.0,0.0
73.0,135.0,3.0,93.0,6.0,3.0,1.0,75.0,79.0,6.0,4.0,12.0,1.0,67.0,1.0,3.0,3.0,0.0,118.0,0.0,2.0,0.7092896174863388,67.0,1.0
89.0,317.0,48.0,155.0,9.0,0.0,0.0,100.0,83.0,7.0,8.0,10.0,0.0,20.0,0.0,0.0,0.0,6.0,66.51626155426224,4.0,2.397237827715356,0.0,80.0,1.0
74.0,185.0,7.0,79.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,3.0,44.0,0.0,1.0,1.0,47.0,93.0,7.0,3.0,2.0,67.0,0.0
75.0,168.0,5.0,53.0,17.0,0.0,0.0,100.0,83.0,7.0,8.0,6.0,5.0,41.0,4.0,1.0,1.0,17.0,66.51626155426224,2.0,1.0,1.0,50.0,1.0
79.0,209.0,5.0,77.0,28.0,0.0,0.0,100.0,83.0,7.0,8.0,28.0,3.0,29.0,0.0,0.0,0.0,43.0,70.2104219767771,4.0,2.0,2.0,55.0,0.0
76.0,222.78659459459465,2.0,17.0,7.0,0.0,0.0,100.0,83.0,7.0,8.0,0.0,1.0,33.0,2.0,2.0,2.0,9.0,73.0,3.0,2.0,0.0,63.0,1.0
83.0,97.0,2.0,40.0,10.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,3.0,36.0,24.0,1.0,0.0,5.0,95.0,3.0,2.0,0.0,63.0,0.0
68.0,335.0,8.0,148.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,18.0,1.0,22.0,0.0,1.0,1.0,89.0,73.0,9.0,1.0,7.0,91.0,0.0
61.0,187.0,8.0,95.0,18.0,1.0,1.0,82.0,2.0,4.0,3.0,22.0,2.0,18.0,0.0,1.0,1.0,21.0,70.2104219767771,5.0,1.0,0.0,86.0,0.0
82.0,190.0,12.0,56.0,11.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,0.0,73.0,0.0,0.0,0.0,8.0,75.0,1.0,3.0,0.0,80.0,0.0
74.0,193.0,2.0,84.0,14.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,3.0,27.0,4.0,2.0,2.0,77.0,70.2104219767771,5.0,2.5639510341916423,2.0,83.0,0.0
85.0,322.0,3.0,90.0,39.0,0.0,0.0,100.0,83.0,7.0,8.0,39.0,1.0,10.0,0.0,0.0,0.0,7.0,66.51626155426224,4.0,1.0,0.0,42.0,1.0
66.0,122.0,5.0,72.0,17.0,0.0,0.0,94.0,4.0,4.0,6.0,17.0,2.0,24.0,0.0,1.0,1.0,48.0,89.0,3.0,3.0,1.0,50.0,0.0
77.0,255.0,5.0,72.0,40.0,0.0,0.0,100.0,83.0,7.0,8.0,45.0,7.0,22.0,24.0,1.0,1.0,3.0,71.0,7.0,5.0,1.0,46.0,1.0
63.0,78.0,1.0,35.0,5.0,0.0,0.0,83.0,4.0,4.0,6.0,6.0,1.0,67.0,0.0,2.0,1.0,44.83497092440346,82.0,1.0,2.0,1.0,100.0,0.0
64.0,184.0,6.0,130.0,5.0,1.0,1.0,83.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,10.0,70.2104219767771,1.0,2.5639510341916423,0.0,40.0,0.0
73.0,126.0,1.0,39.0,24.0,0.0,0.0,96.0,14.0,6.0,6.0,26.0,6.0,64.0,3.0,2.0,1.0,14.0,97.0,2.0,4.0,0.0,67.0,0.0
76.0,178.0,1.0,73.0,6.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,1.0,38.0,24.0,3.0,3.0,98.0,70.2104219767771,3.0,2.0,1.0,83.0,0.0
84.0,277.0,8.0,109.0,8.0,0.0,0.0,100.0,83.0,7.0,8.0,8.0,1.0,50.0,0.0,0.0,0.0,33.0,66.51626155426224,2.0,1.0,0.0,100.0,1.0
62.0,21.0,12.0,17.0,4.0,0.0,0.0,100.0,83.0,7.0,8.0,4.0,0.0,50.0,0.0,4.0,3.0,120.0,83.0,1.0,2.0,1.0,75.0,1.0
83.0,151.0,6.0,82.0,27.0,0.0,0.0,100.0,83.0,7.0,8.0,27.0,2.0,44.0,3.431410433342534,0.0,0.0,17.0,101.0,2.0,2.0,0.0,80.0,1.0
79.0,203.0,4.0,95.0,28.0,1.0,0.0,91.0,41.0,6.0,5.0,16.0,2.0,28.0,3.0,1.0,1.0,1.0,66.51626155426224,3.0,1.0,0.0,40.0,1.0
88.0,496.0,95.0,184.0,12.0,0.0,0.0,100.0,83.0,7.0,8.0,12.0,0.0,25.0,3.431410433342534,0.0,0.0,5.0,66.51626155426224,2.0,1.0,0.0,60.0,1.0
72.0,189.0,11.0,91.0,45.0,1.0,1.0,98.0,8.0,4.0,6.0,54.0,1.0,58.0,2.0,3.0,3.0,0.0,36.0,1.0,3.0,0.0,33.0,1.0
59.0,287.0,6.0,101.0,36.0,1.0,1.0,83.0,1.0,4.0,6.0,36.0,2.0,22.0,0.0,1.0,1.0,19.0,62.0,8.0,4.0,0.0,63.0,1.0
78.0,76.0,1.0,40.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,23.0,5.0,35.0,0.0,2.0,2.0,2.0,95.0,2.0,2.0,0.0,67.0,1.0
57.0,138.0,18.0,66.0,11.0,2.0,1.0,71.0,23.0,6.0,3.0,14.0,0.0,36.0,0.0,0.0,0.0,41.0,70.2104219767771,4.0,1.0,0.0,71.0,0.0
68.0,184.0,17.0,69.0,19.0,1.0,1.0,100.0,83.0,6.0,8.0,19.0,0.0,68.0,5.0,0.0,0.0,0.0,11.0,1.0,2.0,1.464035646085296,100.0,0.0
62.0,181.0,6.0,52.0,21.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,2.0,38.0,0.0,2.0,2.0,81.0,74.0,4.0,4.0,2.0,62.0,0.0
82.0,333.0,3.0,107.0,44.0,0.0,0.0,100.0,83.0,7.0,8.0,44.0,4.0,34.0,0.0,1.0,1.0,6.0,87.0,6.0,6.0,0.0,60.0,1.0
82.0,159.0,14.0,72.0,28.0,0.0,0.0,100.0,83.0,7.0,8.0,28.0,0.0,14.0,0.0,0.0,0.0,13.0,66.51626155426224,5.0,1.0,0.0,40.0,1.0
87.0,321.0,8.0,96.0,40.0,0.0,0.0,100.0,83.0,7.0,8.0,41.0,2.0,10.0,0.0,1.0,0.0,2.0,66.51626155426224,8.0,1.0,0.0,38.0,1.0
62.0,79.0,12.0,35.0,16.0,1.0,1.0,94.0,15.0,6.0,4.0,26.0,0.0,50.0,24.0,3.0,3.0,100.0,57.0,4.0,5.0,2.0,100.0,0.0
63.0,165.0,2.0,73.0,23.0,0.0,0.0,88.0,5.0,4.0,6.0,25.0,5.0,56.0,3.0,1.0,1.0,36.0,28.0,6.0,5.0,1.0,85.0,0.0
84.0,210.0,3.0,68.0,16.0,0.0,0.0,100.0,83.0,7.0,8.0,16.0,3.0,56.0,6.0,0.0,0.0,2.0,70.2104219767771,2.0,5.0,0.0,73.0,0.0
59.0,154.0,3.0,65.0,27.0,0.0,0.0,100.0,83.0,7.0,8.0,27.0,6.0,37.0,0.0,2.0,2.0,85.0,74.0,8.0,3.0,5.0,79.0,0.0
78.0,176.0,5.0,55.0,15.0,0.0,0.0,100.0,83.0,7.0,8.0,17.0,1.0,12.0,0.0,0.0,0.0,64.0,70.2104219767771,4.0,2.5639510341916423,0.0,67.0,0.0
66.0,192.0,2.0,84.0,10.0,5.0,4.0,56.0,26.0,6.0,2.0,16.0,1.0,38.0,0.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,50.0,1.0
77.0,100.0,5.0,38.0,15.0,0.0,0.0,93.0,34.0,6.0,6.0,15.0,1.0,27.0,0.0,6.0,6.0,10.0,66.51626155426224,3.0,1.0,0.0,57.0,1.0
66.0,174.0,1.0,75.0,38.0,0.0,0.0,100.0,83.0,7.0,8.0,40.0,5.0,40.0,24.0,6.0,6.0,77.0,60.0,4.0,8.0,3.0,75.0,1.0
61.0,231.0,1.0,80.0,29.0,1.0,1.0,97.0,19.0,6.0,4.0,31.0,4.0,42.0,0.0,6.0,5.0,51.0,81.0,7.0,5.0,3.0,63.0,0.0
80.0,236.0,4.0,88.0,39.0,0.0,0.0,90.0,27.0,6.0,6.0,41.0,4.0,32.0,0.0,2.0,1.0,1.0,56.0,4.0,1.0,0.0,63.0,1.0
70.0,211.0,25.0,107.0,14.0,0.0,0.0,86.0,3.0,4.0,6.0,14.0,0.0,29.0,0.0,0.0,0.0,13.0,58.0,3.0,2.0,0.0,56.0,0.0
76.0,133.0,26.0,69.0,5.0,0.0,0.0,80.0,25.0,6.0,6.0,5.0,0.0,60.0,24.0,1.0,1.0,13.0,65.0,1.0,2.0,0.0,75.0,1.0
55.0,176.0,14.0,68.0,17.0,1.0,1.0,89.0,2.0,4.0,6.0,20.0,0.0,42.0,0.0,3.0,3.0,84.0,44.0,6.0,2.0,4.0,80.0,0.0
71.0,196.0,8.0,76.0,10.0,2.0,1.0,91.0,54.0,6.0,5.0,11.0,1.0,36.0,3.0,2.0,2.0,57.0,66.51626155426224,3.0,3.0,0.0,86.0,1.0
84.0,149.0,6.0,58.0,20.0,0.0,0.0,90.0,24.0,6.0,6.0,21.0,3.0,48.0,6.0,0.0,0.0,3.0,66.51626155426224,2.0,1.0,0.0,50.0,1.0
72.0,189.0,2.0,70.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,2.0,41.0,24.0,3.0,3.0,92.0,66.51626155426224,6.0,1.0,4.0,78.0,1.0
83.0,210.0,3.0,74.0,24.0,0.0,0.0,100.0,83.0,7.0,8.0,24.0,3.0,29.0,0.0,3.0,3.0,11.0,87.0,2.0,2.0,0.0,40.0,0.0
56.0,173.0,21.0,69.0,6.0,2.0,0.0,86.0,1.0,4.0,5.0,7.0,0.0,57.0,24.0,0.0,0.0,82.0,100.0,3.0,2.0,3.0,100.0,0.0
63.0,104.0,3.0,42.0,13.0,3.0,3.0,87.0,29.0,0.0,3.0,15.0,3.0,40.0,24.0,4.0,4.0,41.0,100.0,5.0,6.0,0.0,85.0,1.0
59.0,172.0,5.0,54.0,16.0,0.0,0.0,82.0,0.0,4.0,6.0,17.0,3.0,47.0,0.0,0.0,0.0,64.0,13.0,3.0,3.0,2.0,55.0,0.0
76.0,157.0,4.0,81.0,19.0,1.0,1.0,100.0,83.0,7.0,8.0,19.0,1.0,26.0,24.0,1.0,1.0,33.0,70.2104219767771,3.0,1.0,1.0,56.0,0.0
59.0,330.0,62.0,161.0,5.0,1.0,0.0,63.0,6.0,4.0,5.0,8.0,0.0,50.0,24.0,1.0,1.0,87.0,70.2104219767771,2.0,1.0,2.0,100.0,0.0
59.0,167.0,24.0,116.0,28.0,2.0,0.0,75.0,0.0,4.0,5.0,32.0,0.0,13.0,0.0,0.0,0.0,92.0,70.2104219767771,11.0,1.0,8.0,93.0,0.0
62.0,194.0,13.0,96.0,19.0,2.0,2.0,80.0,6.0,4.0,2.0,20.0,0.0,30.0,24.0,3.0,0.0,92.0,70.2104219767771,8.0,1.0,4.0,91.0,0.0
72.0,225.0,9.0,56.0,17.0,0.0,0.0,100.0,83.0,7.0,8.0,17.0,5.0,12.0,0.0,2.0,2.0,50.0,66.51626155426224,7.0,1.0,1.0,69.0,1.0
59.0,180.0,5.0,55.0,45.0,1.0,1.0,80.0,0.0,4.0,4.0,49.0,6.0,65.0,1.0,2.0,2.0,20.0,87.0,7.0,4.0,0.0,80.0,0.0
65.0,161.0,2.0,58.0,14.0,1.0,0.0,88.0,30.0,6.0,2.0,17.0,5.0,41.0,0.0,3.0,3.0,57.0,26.0,4.0,3.0,1.0,70.0,0.0
66.0,169.0,1.0,73.0,28.0,1.0,1.0,93.0,76.0,6.0,6.0,30.0,3.0,57.0,0.0,5.0,4.0,72.0,83.0,6.0,4.0,3.0,91.0,0.0
70.0,122.0,4.0,58.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,53.0,2.0,48.0,24.0,0.0,0.0,74.0,63.0,3.0,2.0,3.0,50.0,0.0
80.0,136.0,15.0,63.0,11.0,0.0,0.0,91.0,21.0,6.0,6.0,11.0,0.0,36.0,24.0,1.0,1.0,19.0,54.0,2.0,3.0,0.0,71.0,1.0
79.0,196.0,13.0,80.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,26.0,0.0,38.0,0.0,2.0,2.0,25.0,93.0,4.0,2.0,1.0,60.0,0.0
78.0,342.0,6.0,95.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,3.0,36.0,16.0,0.0,0.0,44.0,97.0,5.0,3.0,1.0,67.0,1.0
71.0,179.0,2.0,59.0,25.0,0.0,0.0,96.0,46.0,6.0,6.0,28.0,7.0,29.0,2.0,2.0,2.0,39.0,85.0,4.0,4.0,1.0,73.0,1.0
63.0,239.0,8.0,87.0,17.0,3.0,2.0,94.0,36.0,5.0,5.0,18.0,3.0,39.0,24.0,0.0,0.0,61.0,87.0,3.0,3.0,1.0,75.0,0.0
85.0,231.0,4.0,77.0,14.0,1.0,0.0,93.0,67.0,6.0,5.0,15.0,1.0,20.0,0.0,0.0,0.0,0.0,59.0,1.0,1.0,0.0,38.0,0.0
64.0,141.0,1.0,29.0,23.0,1.0,1.0,96.0,39.0,6.0,2.0,26.0,7.0,12.0,1.0,7.0,7.0,34.0,87.0,10.0,2.0,0.0,82.0,0.0
54.0,120.0,7.0,42.0,12.0,0.0,0.0,67.0,2.0,4.0,6.0,12.0,4.0,50.0,0.0,0.0,0.0,77.0,89.0,2.0,4.0,1.0,100.0,0.0
77.0,164.0,3.0,56.0,36.0,0.0,0.0,97.0,31.0,6.0,6.0,36.0,4.0,22.0,24.0,2.0,2.0,3.0,81.0,3.0,3.0,0.0,40.0,1.0
82.0,187.0,0.0,68.0,17.0,0.0,0.0,100.0,83.0,7.0,8.0,18.0,2.0,39.0,24.0,0.0,0.0,19.0,96.0,2.0,2.0,0.0,67.0,0.0
78.0,185.0,10.0,77.0,35.0,0.0,0.0,97.0,59.0,6.0,6.0,37.0,1.0,29.0,13.0,0.0,0.0,49.0,41.0,3.0,2.0,0.0,83.0,1.0
64.0,137.0,2.0,59.0,29.0,0.0,0.0,94.0,83.0,5.0,7.0,33.0,7.0,28.0,1.0,3.0,3.0,36.0,54.0,13.0,3.0,3.0,94.0,0.0
61.0,67.0,5.0,29.0,14.0,0.0,0.0,93.0,6.0,4.0,6.0,14.0,1.0,29.0,24.0,1.0,1.0,73.0,86.0,1.0,2.0,1.0,75.0,1.0
57.0,224.0,4.0,83.0,25.0,2.0,0.0,62.0,3.0,4.0,5.0,34.0,5.0,47.0,5.0,1.0,1.0,63.0,62.0,4.0,3.0,1.0,88.0,0.0
69.0,237.0,5.0,76.0,47.0,1.0,1.0,100.0,83.0,6.0,8.0,52.0,2.0,27.0,0.0,0.0,0.0,8.0,70.2104219767771,5.0,1.0,1.0,60.0,0.0
67.0,194.0,5.0,80.0,17.0,0.0,0.0,94.0,2.0,4.0,6.0,17.0,1.0,41.0,3.0,1.0,1.0,30.0,49.0,1.0,4.0,1.0,71.0,0.0
75.0,342.0,26.0,170.0,13.0,2.0,0.0,69.0,62.0,6.0,5.0,16.0,0.0,31.0,3.431410433342534,0.0,0.0,70.0,66.51626155426224,4.0,1.0,0.7092896174863388,63.0,1.0
85.0,193.0,8.0,90.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,3.0,16.0,0.0,2.0,2.0,18.0,66.51626155426224,2.0,1.0,0.0,60.0,1.0
81.0,306.0,2.0,130.0,32.0,0.0,0.0,100.0,83.0,7.0,8.0,34.0,1.0,35.0,1.0,2.0,2.0,8.0,99.0,3.0,2.0,1.0,35.0,1.0
59.0,28.0,2.0,13.0,6.0,0.0,0.0,100.0,83.0,7.0,8.0,7.0,4.0,43.0,0.0,0.0,0.0,98.0,77.0,3.0,3.0,3.0,100.0,1.0
67.0,212.0,4.0,79.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,18.0,5.0,22.0,0.0,3.0,3.0,81.0,30.0,7.0,1.0,5.0,82.0,0.0
70.0,139.0,5.0,67.0,19.0,1.0,0.0,83.0,19.0,6.0,5.0,23.0,2.0,57.0,5.0,0.0,0.0,39.0,66.0,2.0,3.0,0.0,100.0,1.0
60.0,60.0,13.0,27.0,6.0,0.0,0.0,88.0,2.0,4.0,6.0,8.0,0.0,63.0,24.0,4.0,4.0,60.0,92.0,1.0,3.0,1.464035646085296,80.0,0.0
78.0,152.0,9.0,56.0,14.0,0.0,0.0,87.0,18.848360655737704,6.0,6.0,15.0,1.0,40.0,0.0,0.0,0.0,3.0,54.0,2.0,5.0,0.0,64.0,0.0
64.0,107.0,9.0,54.0,28.0,0.0,0.0,93.0,6.0,4.0,6.0,20.0,1.0,29.0,0.0,2.0,2.0,45.0,27.0,5.0,2.0,3.0,44.0,1.0
72.0,222.78659459459465,5.0,79.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,0.0,3.0,55.0,4.0,1.0,1.0,61.0,76.0,3.0,7.0,1.0,91.0,1.0
60.0,162.0,32.0,81.0,7.0,2.0,2.0,78.0,2.0,4.0,4.0,10.0,0.0,56.0,24.0,0.0,0.0,102.0,70.2104219767771,2.0,2.5639510341916423,1.0,67.0,0.0
91.0,429.0,59.0,161.0,9.0,0.0,0.0,100.0,83.0,7.0,8.0,9.0,0.0,11.0,3.431410433342534,0.0,0.0,9.0,66.51626155426224,2.0,2.397237827715356,0.0,50.0,1.0
68.0,124.0,8.0,51.0,17.0,0.0,0.0,100.0,83.0,7.0,8.0,17.0,1.0,47.0,0.0,2.0,2.0,72.0,73.0,2.0,2.0,2.0,80.0,0.0
