0,1,2,3,4,5,6,7,Y,E
3,1,-10,-2,-2,-2,4,0,-10,12
2,3,-11,-1,-2,-2,137,6,-11,25
3,3,-10,-2,-2,-2,93,7,-11,25
1,3,-11,-3,-2,-1,9,9,-11,25
1,1,-10,-2,-1,-2,11,1,-10,10
2,1,-10,-1,-2,-3,55,10,-11,25
1,1,-11,-2,-2,-2,46,8,-11,25
1,1,-11,-2,-2,-2,131,1,-10,23
1,1,-10,-2,-2,-1,50,6,-11,25
2,1,-11,-2,-3,-2,45,8,-11,25
3,2,-10,-2,-2,-2,8,3,-11,25
2,3,-10,-2,-2,-2,262,9,-11,25
3,1,-11,-2,-2,-2,31,22,-10,3
1,3,-10,-2,-2,-2,143,78,-10,7
4,3,-11,-2,-3,-1,40,19,-11,25
2,3,-10,-2,-2,-2,262,195,-10,8
2,1,-10,-3,-2,-2,9,7,-10,11
2,3,-11,-2,-2,-2,14,3,-11,25
3,3,-10,-2,-2,-2,300,3,-11,25
1,2,-11,-2,-2,-2,4,3,-10,13
1,1,-10,-3,-2,-3,22,5,-11,25
2,2,-11,-2,-2,-2,62,13,-11,25
4,3,-11,-2,-2,-1,0,0,-11,25
2,1,-11,-3,-3,-3,30,19,-10,2
2,3,-10,-3,-2,-2,18,18,-11,25
1,2,-11,-2,-3,-1,22,7,-10,13
2,1,-11,-2,-2,-2,228,6,-11,25
1,2,-11,-3,-2,-2,350,1,-11,25
2,2,-11,-2,-2,-2,15,14,-10,14
3,3,-11,-2,-2,-1,290,1,-11,25
1,1,-10,-2,-2,-1,7,7,-10,10
1,3,-10,-2,-3,-2,21,5,-11,25
1,1,-10,-2,-3,-1,59,11,-10,17
1,3,-10,-2,-2,-1,2,2,-11,25
1,3,-11,-3,-2,-1,22,15,-11,25
3,3,-10,-2,-3,-2,175,7,-11,25
1,2,-10,-3,-2,-2,249,6,-11,25
1,2,-10,-2,-2,-1,25,9,-11,25
2,3,-10,-3,-2,-2,94,23,-11,25
1,1,-11,-2,-2,-2,114,5,-11,25
1,2,-11,-2,-2,-2,107,5,-11,25
2,3,-11,-2,-2,-2,100,8,-11,25
1,3,-11,-2,-3,-2,56,9,-11,25
2,1,-11,-2,-2,-2,272,272,-10,2
1,1,-10,-2,-2,-2,13,13,-11,25
1,1,-11,-2,-2,-2,8,8,-10,10
1,1,-11,-2,-2,-2,30,16,-10,1
1,2,-10,-2,-3,-1,31,7,-10,17
1,3,-10,-2,-2,-2,21,7,-11,25
1,2,-10,-1,-2,-1,51,7,-11,25
1,3,-11,-2,-2,-2,102,8,-11,25
3,3,-11,-2,-2,-1,216,15,-11,25
3,3,-11,-2,-3,-2,272,272,-10,9
2,1,-10,-2,-1,-2,56,4,-11,25
3,2,-11,-2,-2,-3,317,7,-11,25
3,2,-10,-2,-2,-1,271,179,-10,6
1,3,-10,-2,-2,-1,2,2,-11,25
1,1,-11,-2,-2,-3,33,3,-11,25
2,1,-11,-2,-2,-2,33,0,-11,25
3,3,-11,-2,-2,-1,343,20,-11,25
3,1,-11,-2,-2,-2,107,11,-11,25
3,3,-11,-2,-2,-2,36,14,-11,25
4,3,-11,-2,-2,-1,22,8,-11,25
1,1,-11,-2,-2,-1,170,9,-11,25
3,3,-11,-2,-3,-2,50,11,-11,25
1,1,-11,-3,-3,-2,275,8,-11,25
1,3,-10,-2,-2,-1,189,5,-11,25
1,3,-11,-2,-2,-2,56,1,-11,25
3,1,-10,-2,-2,-2,6,6,-10,12
1,3,-10,-2,-2,-2,9,9,-11,25
1,2,-10,-2,-2,-2,48,5,-11,25
1,1,-10,-2,-2,-2,40,7,-11,25
1,2,-10,-1,-2,-2,320,22,-10,4
3,3,-11,-2,-3,-3,286,10,-11,25
2,1,-11,-3,-2,-3,148,6,-11,25
1,1,-10,-2,-3,-3,14,5,-11,25
1,1,-11,-2,-3,-2,219,11,-11,25
1,2,-11,-2,-2,-2,43,8,-11,25
1,1,-11,-2,-2,-2,21,9,-11,25
2,2,-10,-1,-2,-2,353,3,-11,25
1,2,-11,-2,-2,-1,5,5,-10,13
4,1,-11,-2,-2,-2,26,16,-11,25
2,1,-10,-2,-2,-2,80,16,-10,2
2,2,-11,-3,-3,-2,198,10,-11,25
3,3,-11,-2,-1,-2,77,3,-11,25
1,3,-10,-2,-2,-1,22,15,-11,25
3,3,-10,-2,-2,-1,315,10,-11,25
2,1,-10,-2,-3,-2,153,6,-10,19
3,2,-11,-2,-2,-1,238,8,-11,25
2,3,-11,-2,-2,-2,46,20,-11,25
2,1,-11,-2,-3,-2,17,0,-11,25
1,1,-10,-2,-2,-2,262,11,-11,25
3,1,-11,-2,-2,-2,121,2,-10,23
3,1,-11,-2,-3,-2,34,8,-11,25
4,3,-11,-2,-2,-1,42,2,-11,25
2,2,-10,-2,-2,-2,66,66,-10,5
1,3,-11,-2,-2,-2,41,22,-10,7
2,3,-11,-2,-2,-1,238,5,-11,25
2,1,-11,-2,-2,-2,221,10,-11,25
2,1,-10,-2,-3,-3,59,6,-11,25
2,3,-10,-2,-2,-2,330,5,-11,25
3,2,-11,-3,-2,-2,45,10,-11,25
1,3,-11,-2,-2,-2,34,34,-10,7
1,3,-10,-2,-2,-2,36,3,-11,25
3,3,-11,-2,-3,-1,53,15,-11,25
1,2,-10,-3,-3,-3,5,1,-10,13
1,3,-10,-2,-2,-2,34,7,-11,25
1,2,-11,-2,-1,-2,58,2,-11,25
1,3,-10,-2,-2,-2,59,0,-11,25
1,3,-10,-2,-2,-2,20,0,-11,25
2,1,-10,-2,-1,-2,58,4,-11,25
2,3,-11,-2,-2,-2,250,8,-11,25
3,2,-10,-2,-2,-2,75,16,-11,25
1,3,-11,-2,-2,-2,0,0,-11,25
4,2,-10,-2,-3,-2,37,2,-10,20
2,3,-10,-2,-2,-1,204,1,-11,25
1,2,-11,-2,-2,-2,270,6,-11,25
2,1,-10,-2,-2,-2,48,17,-10,2
2,1,-11,-2,-2,-1,46,7,-11,25
2,3,-11,-2,-2,-2,10,9,-11,25
2,1,-10,-2,-2,-2,25,0,-11,25
3,1,-11,-2,-2,-1,188,11,-11,25
1,1,-10,-2,-2,-2,210,210,-10,1
1,1,-11,-2,-2,-2,238,8,-11,25
2,2,-10,-2,-2,-2,47,3,-11,25
1,2,-11,-2,-2,-1,223,4,-11,25
2,3,-11,-2,-2,-2,323,15,-11,25
2,2,-10,-2,-3,-2,318,1,-10,20
2,3,-10,-2,-2,-2,319,0,-11,25
2,1,-11,-2,-3,-2,261,4,-11,25
2,3,-10,-2,-1,-2,333,7,-11,25
2,3,-10,-2,-2,-2,57,2,-11,25
1,1,-10,-2,-2,-2,16,8,-11,25
3,3,-10,-2,-2,-3,21,21,-11,25
4,3,-11,-2,-2,-2,67,18,-11,25
1,1,-11,-1,-3,-2,19,2,-10,15
1,1,-11,-2,-2,-2,189,11,-11,25
1,3,-11,-3,-2,-2,271,10,-11,25
3,2,-10,-2,-2,-1,98,7,-11,25
1,2,-10,-2,-2,-2,5,4,-10,13
3,1,-10,-3,-2,-3,223,2,-11,25
1,3,-10,-1,-2,-1,6,6,-11,25
3,2,-11,-2,-2,-1,55,2,-11,25
3,2,-11,-2,-2,-2,5,5,-11,25
4,1,-10,-2,-2,-2,42,21,-11,25
3,1,-10,-2,-3,-1,68,11,-10,17
1,1,-10,-1,-3,-1,13,0,-10,15
3,3,-11,-2,-2,-2,41,4,-11,25
2,1,-10,-2,-3,-2,51,51,-10,19
1,2,-11,-2,-2,-2,0,0,-10,13
1,3,-10,-2,-2,-2,193,9,-11,25
1,2,-10,-2,-2,-1,34,1,-11,25
3,1,-11,-2,-1,-2,25,8,-10,12
2,2,-10,-1,-2,-3,7,7,-10,14
3,3,-11,-2,-2,-2,6,5,-11,25
1,3,-10,-2,-2,-2,18,6,-11,25
1,3,-10,-2,-2,-2,15,15,-11,25
3,3,-11,-2,-2,-2,23,3,-11,25
1,3,-11,-2,-2,-2,5,5,-11,25
3,1,-11,-2,-2,-2,57,7,-11,25
1,2,-11,-3,-2,-2,0,0,-10,13
3,3,-10,-2,-2,-2,57,0,-11,25
2,3,-11,-2,-2,-3,89,2,-11,25
1,2,-10,-2,-2,-2,147,1,-10,24
3,3,-11,-2,-2,-2,192,7,-11,25
3,2,-10,-3,-2,-2,136,6,-10,24
1,1,-11,-2,-2,-2,26,15,-10,1
2,3,-10,-2,-2,-2,308,26,-11,25
1,3,-10,-3,-2,-2,118,11,-11,25
1,3,-10,-2,-2,-2,174,1,-11,25
2,3,-10,-2,-2,-2,57,57,-10,8
1,2,-11,-2,-3,-3,33,8,-11,25
1,3,-11,-2,-3,-2,190,3,-11,25
3,3,-10,-3,-2,-2,33,2,-11,25
4,3,-11,-2,-2,-2,103,4,-11,25
1,1,-11,-2,-2,-2,156,0,-10,23
1,2,-10,-2,-2,-2,27,5,-11,25
2,1,-10,-2,-2,-1,38,3,-11,25
3,1,-11,-2,-2,-1,169,1,-11,25
3,2,-11,-2,-2,-1,28,8,-11,25
1,2,-10,-2,-2,-2,332,9,-11,25
1,3,-11,-1,-2,-1,267,224,-10,7
2,2,-11,-2,-2,-3,54,2,-11,25
2,1,-11,-2,-2,-1,51,6,-11,25
1,2,-10,-2,-2,-2,206,0,-11,25
2,2,-11,-3,-2,-2,32,14,-11,25
3,3,-11,-2,-2,-2,13,13,-11,25
3,3,-11,-2,-2,-1,3,3,-11,25
1,2,-10,-2,-3,-1,68,7,-10,17
3,1,-11,-2,-2,-2,8,5,-10,12
2,3,-11,-2,-2,-1,124,4,-11,25
1,2,-10,-3,-2,-2,0,0,-10,13
1,2,-10,-2,-2,-2,158,5,-10,24
3,2,-10,-2,-2,-2,31,7,-11,25
1,2,-10,-2,-2,-2,257,23,-10,4
1,2,-11,-2,-2,-3,240,1,-11,25
2,1,-11,-2,-2,-2,118,11,-11,25
2,1,-11,-2,-1,-2,45,2,-11,25
2,1,-10,-2,-3,-1,33,16,-10,17
2,2,-10,-2,-3,-3,7,0,-10,14
3,1,-10,-2,-2,-1,136,15,-10,3
1,2,-10,-2,-1,-2,358,5,-11,25
1,2,-11,-1,-3,-1,184,87,-10,4
3,2,-10,-2,-2,-1,291,1,-11,25
1,2,-10,-2,-2,-2,39,10,-11,25
1,1,-10,-2,-1,-2,358,7,-11,25
1,3,-10,-1,-2,-2,45,7,-11,25
2,2,-10,-2,-2,-2,36,10,-11,25
1,2,-11,-2,-2,-2,260,6,-11,25
2,1,-10,-2,-2,-2,92,6,-11,25
2,1,-11,-3,-3,-2,33,3,-11,25
1,1,-10,-2,-2,-2,16,15,-10,1
3,1,-11,-2,-3,-2,292,19,-10,3
3,1,-11,-2,-2,-2,59,7,-11,25
2,1,-10,-2,-2,-2,9,9,-10,11
1,1,-11,-2,-3,-2,17,0,-11,25
1,3,-11,-3,-3,-1,12,7,-11,25
2,1,-10,-2,-2,-2,40,5,-11,25
1,3,-11,-2,-2,-1,43,10,-11,25
2,1,-11,-3,-2,-2,51,8,-11,25
1,2,-11,-2,-2,-2,10,9,-10,13
1,2,-10,-3,-2,-2,34,7,-11,25
1,3,-11,-2,-2,-2,11,5,-11,25
2,3,-10,-2,-2,-2,87,1,-11,25
3,1,-10,-2,-3,-2,209,209,-10,19
1,3,-11,-2,-2,-2,49,7,-11,25
3,1,-11,-2,-2,-2,18,18,-10,12
1,1,-11,-2,-2,-2,322,18,-10,1
4,1,-11,-2,-2,-2,17,7,-11,25
2,1,-10,-2,-2,-1,21,18,-10,2
2,1,-11,-1,-2,-2,21,7,-11,25
2,2,-11,-2,-2,-2,72,8,-11,25
4,2,-11,-2,-2,-3,48,6,-11,25
1,2,-10,-3,-3,-2,198,1,-10,22
3,3,-11,-2,-3,-2,155,11,-11,25
1,1,-11,-2,-2,-2,97,6,-11,25
4,1,-10,-2,-3,-2,1,1,-10,19
1,2,-11,-2,-1,-2,57,0,-11,25
1,2,-11,-3,-2,-2,216,22,-10,4
1,2,-10,-2,-2,-3,107,107,-10,4
2,2,-11,-2,-2,-2,191,7,-11,25
2,2,-11,-2,-2,-1,23,22,-10,14
3,2,-11,-3,-1,-2,242,4,-11,25
1,2,-10,-2,-2,-2,17,5,-10,13
2,1,-11,-3,-2,-1,42,10,-10,0
1,2,-10,-3,-2,-1,230,7,-11,25
1,1,-10,-2,-2,-2,319,14,-11,25
1,1,-10,-2,-2,-2,57,2,-11,25
1,3,-10,-2,-2,-1,352,10,-11,25
2,3,-11,-2,-2,-2,109,4,-11,25
3,1,-10,-2,-2,-2,255,22,-10,3
2,3,-10,-2,-2,-1,0,0,-11,25
1,1,-11,-1,-2,-2,17,10,-11,25
1,1,-10,-3,-3,-2,5,5,-10,21
3,1,-10,-2,-2,-2,33,15,-10,3
2,2,-10,-2,-1,-2,222,1,-11,25
2,1,-11,-2,-2,-2,36,7,-11,25
1,1,-10,-2,-3,-1,50,10,-10,17
3,2,-10,-2,-2,-2,28,8,-11,25
1,1,-11,-1,-2,-2,340,19,-10,1
1,3,-11,-2,-2,-2,180,180,-10,7
3,1,-11,-2,-2,-3,5,5,-10,12
2,2,-10,-2,-2,-2,142,142,-10,24
1,3,-11,-2,-3,-2,18,4,-11,25
1,2,-10,-2,-2,-2,6,6,-10,13
1,3,-10,-3,-3,-2,210,6,-11,25
3,2,-11,-2,-2,-2,23,1,-11,25
2,2,-10,-2,-2,-2,284,7,-11,25
3,3,-10,-3,-2,-2,217,3,-11,25
2,2,-10,-2,-2,-1,208,2,-11,25
3,1,-11,-2,-2,-2,56,8,-11,25
2,1,-11,-2,-2,-1,227,8,-11,25
2,1,-10,-3,-2,-2,43,8,-11,25
3,1,-11,-2,-3,-2,213,9,-11,25
1,3,-11,-2,-2,-2,8,8,-11,25
2,1,-10,-2,-2,-2,14,4,-11,25
4,3,-11,-2,-2,-2,17,17,-11,25
1,3,-11,-2,-2,-1,213,10,-11,25
2,3,-10,-2,-2,-2,0,0,-11,25
1,1,-10,-1,-2,-1,16,0,-11,25
1,3,-10,-2,-2,-2,200,20,-10,7
1,1,-10,-2,-2,-2,61,61,-10,1
2,2,-11,-1,-2,-2,16,16,-10,14
2,1,-11,-2,-2,-2,255,11,-11,25
1,3,-10,-2,-3,-2,21,10,-11,25
2,3,-11,-3,-2,-3,55,55,-10,8
2,3,-11,-1,-2,-2,28,21,-11,25
2,3,-10,-2,-2,-1,56,2,-11,25
1,2,-10,-2,-2,-2,89,7,-11,25
1,2,-11,-2,-1,-3,5,5,-10,13
3,1,-10,-2,-2,-1,32,0,-11,25
4,1,-10,-2,-3,-1,227,7,-10,17
1,1,-10,-2,-2,-2,14,9,-11,25
2,1,-11,-2,-2,-2,142,3,-10,23
3,1,-10,-3,-2,-2,22,0,-10,12
3,1,-10,-3,-2,-2,265,2,-11,25
3,1,-10,-3,-2,-2,8,8,-10,12
3,1,-10,-2,-2,-2,34,2,-11,25
1,3,-11,-2,-2,-2,3,0,-11,25
1,1,-10,-3,-2,-2,31,0,-11,25
1,1,-10,-2,-1,-2,264,7,-11,25
2,1,-11,-3,-2,-2,45,45,-10,2
2,1,-11,-2,-2,-1,329,4,-11,25
1,3,-11,-2,-2,-2,25,3,-11,25
1,1,-11,-3,-3,-2,317,2,-11,25
3,2,-10,-2,-2,-2,173,3,-10,24
1,3,-11,-2,-3,-2,341,10,-11,25
2,3,-10,-3,-1,-2,18,6,-11,25
3,1,-10,-2,-2,-2,43,3,-11,25
3,1,-10,-2,-2,-1,29,7,-10,12
1,3,-10,-2,-3,-2,100,10,-11,25
1,2,-11,-3,-2,-1,7,7,-10,13
3,3,-11,-2,-2,-2,8,8,-11,25
3,3,-10,-2,-2,-2,239,9,-11,25
4,1,-10,-2,-2,-2,104,8,-11,25
2,1,-10,-2,-1,-2,327,6,-11,25
1,3,-10,-2,-2,-2,26,10,-11,25
1,1,-10,-2,-2,-1,15,15,-10,1
1,3,-10,-2,-2,-2,22,1,-11,25
3,1,-11,-3,-2,-3,22,8,-10,12
1,1,-11,-2,-2,-2,199,9,-11,25
1,1,-11,-2,-2,-2,59,3,-11,25
2,3,-10,-2,-2,-2,353,5,-11,25
2,2,-10,-2,-2,-2,20,6,-10,14
3,3,-10,-2,-2,-1,0,0,-11,25
1,2,-10,-2,-3,-1,50,50,-10,17
1,2,-11,-3,-2,-2,44,11,-11,25
2,1,-10,-2,-2,-1,226,3,-11,25
2,3,-10,-2,-3,-1,100,6,-10,17
1,2,-10,-2,-2,-2,14,11,-10,13
1,1,-11,-2,-2,-2,40,40,-10,1
2,2,-11,-2,-2,-2,58,9,-11,25
2,1,-11,-2,-2,-2,266,11,-11,25
1,3,-10,-3,-2,-2,33,7,-11,25
2,3,-10,-2,-3,-3,268,3,-11,25
1,1,-11,-2,-2,-2,40,2,-11,25
2,3,-10,-2,-3,-1,48,1,-10,17
1,3,-10,-2,-2,-1,38,2,-11,25
2,1,-11,-1,-2,-1,20,20,-10,2
1,2,-10,-3,-2,-2,166,166,-10,24
2,2,-11,-2,-3,-2,26,6,-10,14
1,3,-11,-2,-2,-2,184,2,-11,25
2,1,-11,-2,-2,-2,52,2,-11,25
4,2,-11,-3,-2,-3,28,10,-11,25
1,3,-10,-1,-2,-2,165,0,-11,25
2,1,-11,-2,-3,-2,12,3,-11,25
2,1,-10,-2,-2,-1,107,1,-11,25
4,2,-10,-2,-2,-2,16,6,-11,25
3,3,-11,-2,-2,-2,29,22,-11,25
2,1,-10,-3,-2,-2,250,4,-11,25
1,2,-10,-2,-2,-1,231,8,-11,25
1,2,-11,-3,-2,-2,9,6,-10,13
2,1,-10,-2,-3,-2,121,9,-10,19
2,1,-11,-3,-2,-2,27,21,-10,2
1,3,-11,-3,-2,-2,26,18,-11,25
1,2,-11,-2,-3,-3,14,0,-10,13
1,2,-10,-1,-2,-2,5,5,-10,13
1,1,-11,-3,-3,-2,22,0,-11,25
2,3,-11,-2,-2,-2,344,3,-11,25
3,1,-10,-2,-2,-1,28,28,-10,12
1,2,-11,-1,-2,-2,241,16,-11,25
1,1,-10,-2,-3,-2,57,3,-10,19
1,1,-11,-2,-2,-1,27,4,-11,25
2,2,-11,-2,-1,-1,17,17,-10,14
1,3,-11,-2,-2,-1,55,11,-11,25
3,2,-11,-2,-3,-2,80,2,-11,25
2,3,-10,-2,-2,-1,18,18,-11,25
1,3,-11,-2,-2,-2,9,4,-11,25
3,1,-11,-2,-2,-2,20,2,-10,12
2,1,-10,-2,-2,-2,183,7,-11,25
2,1,-11,-2,-2,-2,40,1,-11,25
2,1,-11,-3,-2,-1,20,7,-10,0
2,1,-10,-2,-2,-2,14,7,-11,25
1,1,-10,-2,-2,-2,2,2,-10,10
2,3,-11,-2,-2,-3,310,1,-11,25
1,1,-11,-1,-2,-2,257,257,-10,1
1,1,-11,-3,-2,-3,55,55,-10,1
2,1,-11,-2,-2,-2,37,8,-11,25
1,1,-11,-2,-3,-1,36,36,-10,1
3,3,-11,-2,-2,-2,118,4,-11,25
2,3,-11,-2,-2,-2,288,11,-11,25
1,1,-11,-3,-2,-2,53,53,-10,1
1,1,-10,-2,-3,-2,40,6,-10,19
1,1,-11,-2,-2,-1,55,0,-11,25
3,3,-10,-2,-2,-1,4,2,-11,25
2,3,-10,-2,-1,-2,23,5,-11,25
1,2,-11,-2,-2,-2,235,44,-10,4
1,2,-11,-2,-2,-2,300,7,-11,25
1,1,-10,-2,-3,-1,148,3,-10,17
3,1,-11,-2,-1,-1,211,0,-11,25
1,3,-11,-2,-2,-1,15,4,-11,25
2,2,-10,-2,-2,-2,48,22,-10,5
2,2,-11,-2,-2,-2,114,114,-10,5
1,3,-11,-3,-2,-2,39,4,-11,25
3,1,-10,-2,-2,-2,10,10,-10,12
1,1,-11,-3,-1,-2,40,2,-11,25
1,3,-11,-2,-2,-3,42,17,-11,25
2,2,-10,-2,-2,-2,56,3,-11,25
1,1,-10,-3,-2,-1,1,1,-10,10
2,2,-11,-2,-2,-2,59,1,-11,25
3,1,-10,-2,-2,-3,250,17,-10,3
2,2,-11,-2,-3,-2,295,6,-11,25
1,3,-10,-2,-2,-1,42,7,-11,25
2,1,-10,-3,-2,-2,6,4,-10,11
1,3,-11,-2,-2,-2,20,1,-11,25
3,3,-11,-2,-2,-3,5,5,-11,25
2,1,-10,-2,-2,-2,59,10,-11,25
2,3,-10,-2,-2,-1,5,5,-11,25
2,2,-11,-2,-2,-2,6,6,-10,14
2,1,-11,-2,-2,-2,16,16,-10,2
3,1,-11,-2,-2,-2,1,1,-10,12
2,3,-10,-2,-3,-2,14,14,-11,25
1,1,-10,-2,-2,-2,311,152,-10,1
1,1,-10,-3,-2,-1,251,11,-10,0
4,3,-10,-2,-2,-1,186,9,-11,25
1,1,-11,-2,-2,-2,342,6,-11,25
3,2,-10,-2,-2,-2,14,14,-11,25
1,2,-11,-3,-2,-2,37,6,-11,25
1,3,-11,-2,-2,-2,166,8,-11,25
3,3,-10,-2,-2,-1,17,13,-11,25
1,3,-10,-2,-2,-1,202,36,-10,7
4,1,-11,-3,-2,-1,32,8,-10,0
3,1,-11,-2,-2,-2,220,10,-11,25
3,1,-11,-2,-2,-2,307,2,-11,25
1,2,-10,-2,-2,-3,353,8,-11,25
1,1,-11,-2,-3,-2,8,0,-10,10
4,1,-11,-2,-2,-2,0,0,-11,25
1,2,-10,-2,-2,-2,38,3,-11,25
3,3,-10,-2,-3,-2,2,0,-11,25
2,3,-11,-2,-2,-2,195,0,-11,25
2,1,-11,-2,-2,-1,344,5,-11,25
1,3,-10,-1,-2,-1,40,1,-11,25
2,2,-11,-2,-2,-2,109,0,-11,25
2,1,-11,-1,-2,-2,22,0,-11,25
1,3,-10,-2,-2,-1,208,5,-11,25
1,2,-10,-2,-2,-1,184,11,-11,25
1,1,-10,-2,-2,-3,55,2,-11,25
3,1,-11,-3,-3,-2,267,22,-10,3
4,3,-11,-2,-3,-2,14,8,-11,25
1,2,-11,-2,-3,-3,19,2,-10,13
1,2,-11,-2,-2,-1,76,7,-11,25
3,2,-11,-2,-2,-1,164,3,-11,25
3,3,-11,-2,-3,-2,56,2,-11,25
2,3,-10,-2,-2,-2,258,3,-11,25
1,3,-11,-2,-3,-2,23,0,-11,25
2,2,-11,-2,-2,-1,34,23,-10,5
3,3,-10,-3,-2,-2,82,3,-11,25
1,3,-11,-2,-2,-1,59,6,-11,25
2,1,-11,-2,-2,-2,4,4,-10,11
3,1,-11,-2,-2,-2,311,3,-11,25
1,2,-10,-2,-3,-2,20,8,-10,20
1,3,-11,-2,-2,-2,4,4,-11,25
1,1,-11,-2,-2,-3,50,8,-11,25
2,2,-10,-2,-2,-2,37,7,-11,25
3,2,-11,-2,-2,-2,64,19,-11,25
3,1,-11,-1,-3,-1,7,7,-10,12
2,1,-10,-2,-2,-2,175,42,-10,23
3,3,-10,-2,-3,-3,15,15,-11,25
2,1,-10,-2,-2,-1,327,6,-11,25
2,1,-11,-2,-2,-1,314,10,-11,25
3,3,-11,-2,-2,-2,132,8,-11,25
1,2,-11,-2,-2,-3,306,306,-10,4
1,3,-11,-2,-2,-2,50,17,-11,25
1,1,-10,-1,-2,-2,39,20,-10,1
1,2,-11,-2,-3,-2,13,2,-10,13
1,2,-11,-2,-2,-1,22,3,-10,13
3,1,-10,-2,-2,-2,59,22,-10,3
1,2,-11,-3,-2,-2,17,11,-10,13
3,3,-10,-2,-1,-2,235,7,-11,25
2,2,-10,-2,-2,-2,13,3,-10,14
2,1,-11,-2,-2,-3,65,1,-11,25
3,2,-10,-2,-2,-2,20,6,-11,25
1,2,-11,-2,-3,-3,54,9,-11,25
1,1,-10,-3,-2,-2,230,190,-10,1
2,3,-10,-2,-3,-2,76,9,-11,25
2,1,-11,-2,-2,-2,47,11,-11,25
4,1,-10,-2,-3,-2,279,11,-10,19
1,1,-10,-2,-3,-2,194,4,-10,19
2,1,-10,-2,-3,-1,34,7,-10,17
1,3,-10,-2,-2,-2,11,3,-11,25
1,2,-11,-2,-2,-2,179,7,-11,25
2,1,-11,-2,-2,-1,105,1,-11,25
1,2,-11,-2,-2,-1,22,17,-10,13
3,1,-11,-1,-2,-2,329,10,-11,25
1,1,-10,-2,-3,-2,43,3,-10,19
1,2,-10,-2,-2,-2,38,9,-11,25
1,3,-10,-1,-2,-2,5,4,-11,25
1,2,-11,-2,-2,-2,131,6,-11,25
2,1,-11,-2,-2,-2,5,5,-10,11
1,1,-10,-2,-3,-2,255,2,-10,19
2,2,-11,-2,-2,-2,52,3,-11,25
3,1,-10,-3,-2,-3,22,1,-10,12
1,1,-11,-2,-2,-3,48,15,-10,1
1,1,-10,-3,-2,-2,242,1,-11,25
2,1,-11,-2,-2,-2,11,5,-10,11
1,2,-11,-2,-2,-2,42,0,-11,25
3,1,-10,-3,-2,-1,20,2,-10,12
2,1,-10,-2,-2,-2,267,10,-11,25
1,1,-10,-2,-2,-2,350,5,-11,25
1,3,-11,-3,-2,-3,275,5,-11,25
2,2,-10,-2,-2,-2,29,13,-10,14
2,1,-10,-1,-2,-2,359,2,-11,25
1,3,-10,-2,-2,-3,14,6,-11,25
3,3,-10,-2,-2,-2,5,5,-11,25
2,2,-10,-2,-2,-1,129,10,-11,25
3,1,-11,-2,-2,-2,16,3,-10,12
1,2,-11,-2,-2,-2,30,7,-11,25
2,3,-10,-2,-2,-1,56,2,-11,25
2,3,-11,-3,-2,-2,32,32,-10,8
4,2,-11,-2,-3,-2,66,66,-11,25
1,1,-11,-2,-2,-2,18,5,-11,25
3,1,-11,-2,-2,-1,23,14,-10,12
3,3,-10,-2,-2,-2,41,2,-11,25
2,3,-11,-1,-3,-2,27,21,-11,25
2,2,-11,-2,-2,-2,231,23,-10,5
1,1,-11,-2,-3,-2,46,22,-10,1
1,1,-10,-2,-3,-1,254,9,-10,17
3,3,-10,-2,-2,-2,81,81,-10,9
1,1,-11,-2,-2,-2,28,1,-11,25
1,1,-11,-2,-3,-2,359,21,-10,1
1,3,-10,-2,-3,-2,158,158,-10,7
2,1,-10,-2,-2,-2,109,2,-11,25
3,1,-10,-2,-2,-2,57,21,-10,3
3,1,-11,-2,-2,-2,79,11,-11,25
2,1,-10,-1,-3,-2,31,2,-10,15
2,1,-11,-2,-3,-1,17,17,-10,2
2,3,-10,-2,-1,-1,36,20,-11,25
2,1,-11,-2,-2,-2,12,0,-11,25
2,1,-11,-2,-2,-1,18,6,-11,25
1,2,-10,-3,-2,-3,15,1,-10,13
1,2,-11,-2,-2,-2,72,18,-11,25
2,3,-10,-2,-2,-1,4,4,-11,25
1,3,-11,-1,-2,-2,20,2,-11,25
1,2,-11,-2,-3,-1,42,7,-11,25
2,1,-10,-2,-2,-2,47,8,-11,25
1,1,-10,-2,-1,-1,27,14,-11,25
4,3,-10,-2,-2,-2,259,2,-11,25
3,3,-10,-3,-2,-2,54,1,-11,25
1,2,-11,-2,-2,-3,48,4,-11,25
2,2,-11,-2,-2,-3,2,2,-10,14
1,3,-11,-2,-3,-3,210,8,-11,25
1,2,-11,-3,-2,-2,221,16,-11,25
3,2,-10,-2,-2,-2,20,15,-11,25
2,1,-11,-2,-3,-1,32,8,-11,25
3,2,-10,-3,-2,-1,11,0,-11,25
2,3,-10,-2,-2,-2,227,21,-11,25
3,2,-10,-2,-2,-2,352,83,-10,6
1,2,-11,-2,-2,-2,65,1,-11,25
3,1,-10,-3,-1,-2,11,11,-10,12
3,1,-10,-2,-2,-2,17,3,-10,12
1,1,-10,-2,-2,-2,46,3,-11,25
1,1,-11,-2,-2,-2,253,5,-11,25
1,2,-11,-2,-2,-2,14,9,-10,13
1,2,-10,-3,-2,-2,136,16,-10,24
1,1,-10,-3,-2,-2,118,17,-10,1
2,2,-10,-1,-2,-2,58,58,-10,5
2,3,-11,-2,-2,-3,51,0,-11,25
3,2,-10,-2,-2,-2,240,3,-11,25
3,3,-11,-1,-2,-2,231,11,-11,25
